timestamp_ms,book_id,latency_ms,cpu_percent,used_memory_mb,total_memory_mb
1761826494690,13664,605.839,0.00,49.40,4112.52
1761826494691,18294,604.978,0.00,49.49,4112.52
1761826494691,4480,605.277,0.00,49.49,4112.52
1761826495297,65571,605.781,0.69,50.29,4112.52
1761826495298,7566,605.462,0.00,50.29,4112.52
1761826495298,30648,606.897,0.00,50.29,4112.52
1761826495299,33407,605.800,0.00,50.29,4112.52
1761826495299,56698,606.932,0.00,50.45,4112.52
1761826495300,54356,607.358,0.00,50.38,4112.52
1761826495300,441,608.248,0.00,50.38,4112.52
1761826495301,9051,607.370,0.00,50.29,4112.52
1761826495906,12972,606.032,0.83,51.46,4112.52
1761826495907,20913,607.419,50.00,51.65,4112.52
1761826495907,19029,605.246,0.00,51.65,4112.52
1761826495907,8882,607.869,0.00,51.65,4112.52
1761826495908,9584,606.684,0.00,51.65,4112.52
1761826495908,68724,606.188,0.00,51.65,4112.52
1761826495908,67327,608.476,0.00,51.65,4112.52
1761826495909,8198,606.775,0.00,51.65,4112.52
1761826496513,18330,605.915,0.69,52.35,4112.52
1761826496514,54567,606.601,0.00,52.35,4112.52
1761826496514,37791,606.039,0.00,52.67,4112.52
1761826496515,28251,605.161,0.00,52.67,4112.52
1761826496515,55333,605.360,0.00,52.35,4112.52
1761826496515,26673,604.579,0.00,52.75,4112.52
1761826496516,26276,605.004,0.00,52.67,4112.52
1761826496516,7128,605.549,0.00,52.67,4112.52
1761826497123,33010,608.215,1.10,54.31,4112.52
1761826497123,24545,607.884,0.00,54.31,4112.52
1761826497123,47278,605.546,0.00,54.31,4112.52
1761826497124,47413,607.540,0.00,54.31,4112.52
1761826497124,28664,605.887,0.00,54.31,4112.52
1761826497125,47882,606.983,0.00,54.31,4112.52
1761826497125,48776,606.782,0.00,54.31,4112.52
1761826497125,4181,606.280,0.00,54.31,4112.52
1761826497730,36926,606.219,2.37,54.61,4112.52
1761826497731,63438,604.504,0.00,54.61,4112.52
1761826497731,11883,605.410,0.00,54.61,4112.52
1761826497731,1835,605.132,0.00,54.61,4112.52
1761826497732,35386,606.243,0.00,54.61,4112.52
1761826497732,1854,606.694,0.00,54.61,4112.52
1761826497733,40173,605.996,0.00,54.61,4112.52
1761826498344,29079,605.068,0.96,55.69,4112.52
1761826498344,15999,605.213,100.00,55.69,4112.52
1761826498345,24435,605.638,0.00,55.69,4112.52
1761826498345,1120,605.567,0.00,55.69,4112.52
1761826498346,23023,605.551,0.00,55.69,4112.52
1761826498346,4307,605.417,0.00,55.69,4112.52
1761826498346,69256,605.465,0.00,55.69,4112.52
1761826498347,3907,605.444,0.00,55.69,4112.52
1761826498952,1132,606.420,0.97,56.39,4112.52
1761826498953,62054,607.045,0.00,56.39,4112.52
1761826498953,44572,605.851,0.00,56.39,4112.52
1761826498954,34173,606.746,0.00,56.39,4112.52
1761826498954,7290,604.759,0.00,56.73,4112.52
1761826498955,16750,605.346,0.00,56.39,4112.52
1761826498955,60733,605.010,0.00,56.39,4112.52
1761826498956,48194,605.953,100.00,56.73,4112.52
1761826499560,67426,606.144,0.83,57.88,4112.52
1761826499561,51958,605.974,0.00,57.88,4112.52
1761826499561,63812,604.973,0.00,57.88,4112.52
1761826499562,29306,603.789,0.00,57.89,4112.52
1761826499562,53828,605.421,0.00,57.88,4112.52
1761826499562,13939,604.860,0.00,58.22,4112.52
1761826499563,52410,606.644,0.00,57.89,4112.52
1761826499563,40257,604.687,0.00,57.89,4112.52
1761826500169,14056,606.829,1.11,59.89,4112.52
1761826500170,12579,605.848,0.00,59.89,4112.52
1761826500170,1389,606.269,0.00,59.89,4112.52
1761826500171,38906,607.275,0.00,59.89,4112.52
1761826500171,56800,604.877,0.00,59.89,4112.52
1761826500171,52747,606.106,0.00,59.96,4112.52
1761826500172,62347,607.057,0.00,59.96,4112.52
1761826500172,56525,605.257,0.00,59.89,4112.52
1761826500778,50292,606.417,0.69,60.50,4112.52
1761826500778,33368,605.752,0.00,60.50,4112.52
1761826500779,44228,607.489,0.00,60.50,4112.52
1761826500779,44109,607.364,0.00,60.50,4112.52
1761826500779,26968,605.214,0.00,60.50,4112.52
1761826500780,55445,606.494,0.00,60.50,4112.52
1761826500780,14571,605.898,0.00,60.50,4112.52
1761826500781,8593,605.417,0.00,60.50,4112.52
1761826501386,25439,606.877,0.83,61.28,4112.52
1761826501387,63304,607.257,0.00,61.28,4112.52
1761826501387,12792,605.159,0.00,61.28,4112.52
1761826501387,36961,606.538,0.00,61.28,4112.52
1761826501388,62516,606.076,0.00,61.28,4112.52
1761826501388,23300,605.773,0.00,61.28,4112.52
1761826501388,62895,606.443,0.00,61.28,4112.52
1761826501389,55582,605.157,0.00,61.28,4112.52
1761826501994,16401,605.304,0.56,62.05,4112.52
1761826501994,34280,605.753,0.00,62.05,4112.52
1761826501995,32202,606.702,0.00,62.05,4112.52
1761826501995,66826,605.382,0.00,62.05,4112.52
1761826501996,68728,605.344,0.00,62.05,4112.52
1761826501996,69240,606.476,0.00,62.05,4112.52
1761826501996,1162,604.854,0.00,62.05,4112.52
1761826502131,62320,743.545,1.84,62.13,4112.52
1761826502603,23246,607.396,1.08,62.44,4112.52
1761826502603,38299,605.842,0.00,63.10,4112.52
1761826502604,10914,606.760,0.00,63.10,4112.52
1761826502604,46494,605.999,0.00,63.10,4112.52
1761826502605,4621,605.496,0.00,63.43,4112.52
1761826502611,17014,606.586,0.00,63.43,4112.52
1761826502611,7316,607.289,0.00,63.10,4112.52
1761826502741,12477,607.967,2.45,64.15,4112.52
1761826503212,9687,606.416,0.89,64.71,4112.52
1761826503212,5948,607.411,0.00,64.71,4112.52
1761826503212,5250,607.502,0.00,65.20,4112.52
1761826503213,38962,606.198,0.00,65.20,4112.52
1761826503213,33935,606.835,0.00,64.71,4112.52
1761826503215,22465,603.600,33.33,65.34,4112.52
1761826503216,41594,604.370,0.00,65.34,4112.52
1761826503350,12211,608.458,2.50,65.42,4112.52
1761826503820,10930,607.481,0.72,65.72,4112.52
1761826503821,1439,607.869,0.00,65.80,4112.52
1761826503821,58729,606.660,0.00,65.80,4112.52
1761826503822,7305,607.091,0.00,65.80,4112.52
1761826503822,22684,605.362,0.00,65.80,4112.52
1761826503822,40413,605.878,0.00,65.80,4112.52
1761826503823,69770,605.039,0.00,65.80,4112.52
1761826503955,1993,604.297,7.59,66.25,4112.52
1761826504428,63389,604.928,0.89,67.05,4112.52
1761826504429,29487,604.751,0.00,67.05,4112.52
1761826504429,44939,605.450,0.00,67.05,4112.52
1761826504429,27446,606.227,0.00,67.05,4112.52
1761826504430,10980,606.510,0.00,67.05,4112.52
1761826504430,19429,605.917,0.00,67.05,4112.52
1761826504431,8505,606.695,0.00,67.05,4112.52
1761826504562,56435,605.944,1.28,67.19,4112.52
1761826505037,57156,607.573,0.71,67.50,4112.52
1761826505037,37462,607.160,0.00,67.50,4112.52
1761826505038,28375,607.427,0.00,67.50,4112.52
1761826505038,55128,606.135,0.00,67.50,4112.52
1761826505039,44022,607.144,0.00,67.50,4112.52
1761826505039,45549,605.950,0.00,67.50,4112.52
1761826505039,21285,606.927,0.00,67.50,4112.52
1761826505171,53621,607.754,0.64,67.65,4112.52
1761826505654,3572,613.618,2.09,13.96,4112.52
1761826505654,50762,615.614,0.00,13.96,4112.52
1761826505654,65339,614.033,0.00,13.96,4112.52
1761826505655,66994,615.894,0.00,13.96,4112.52
1761826505655,43,615.285,0.00,13.98,4112.52
1761826505655,28336,614.861,0.00,13.98,4112.52
1761826505656,38363,614.483,0.00,14.30,4112.52
1761826505778,1670,606.717,2.07,14.70,4112.52
1761826506260,15690,604.270,0.87,14.96,4112.52
1761826506260,2402,604.934,0.00,14.96,4112.52
1761826506260,62577,604.747,0.00,14.96,4112.52
1761826506261,66012,604.483,0.00,14.96,4112.52
1761826506261,29128,603.776,0.00,14.96,4112.52
1761826506261,18964,603.965,0.00,14.96,4112.52
1761826506262,350,603.500,0.00,15.17,4112.52
1761826506387,15250,607.440,2.00,15.17,4112.52
1761826506866,8568,605.174,0.53,15.41,4112.52
1761826506867,68239,604.288,0.00,15.41,4112.52
1761826506867,9318,603.596,0.00,15.41,4112.52
1761826506867,9349,604.490,0.00,15.41,4112.52
1761826506868,63694,603.865,0.00,15.41,4112.52
1761826506868,5803,605.057,0.00,15.41,4112.52
1761826506869,12079,605.139,0.00,15.41,4112.52
1761826506995,31871,607.193,0.67,15.70,4112.52
1761826507474,62258,604.230,0.88,15.97,4112.52
1761826507474,47507,604.587,0.00,15.97,4112.52
1761826507474,56926,606.437,0.00,15.97,4112.52
1761826507475,48315,605.206,0.00,15.97,4112.52
1761826507475,45360,605.848,100.00,16.05,4112.52
1761826507476,35069,605.780,0.00,16.05,4112.52
1761826507476,58528,604.833,0.00,15.97,4112.52
1761826507602,10057,606.143,1.32,16.15,4112.52
1761826508081,65060,605.632,0.53,16.90,4112.52
1761826508082,9517,604.340,0.00,16.90,4112.52
1761826508082,54781,606.331,0.00,16.90,4112.52
1761826508082,28473,604.975,0.00,17.51,4112.52
1761826508083,32038,604.500,0.00,17.22,4112.52
1761826508083,25558,605.940,0.00,17.22,4112.52
1761826508083,34036,605.293,0.00,17.51,4112.52
1761826508210,18352,607.127,0.65,18.64,4112.52
1761826508688,59135,605.962,0.53,19.28,4112.52
1761826508688,32857,603.800,0.00,19.28,4112.52
1761826508689,32599,604.668,0.00,19.28,4112.52
1761826508689,67135,605.515,0.00,19.28,4112.52
1761826508689,28068,604.259,0.00,19.28,4112.52
1761826508689,31584,604.779,0.00,19.28,4112.52
1761826508689,25579,605.239,0.00,19.28,4112.52
1761826509302,27304,605.748,1.38,19.94,4112.52
1761826509303,28061,605.578,0.00,20.28,4112.52
1761826509303,19971,605.927,0.00,20.28,4112.52
1761826509303,51352,606.222,0.00,20.28,4112.52
1761826509304,18748,605.932,0.00,20.37,4112.52
1761826509304,57386,606.378,0.00,20.46,4112.52
1761826509305,7070,605.690,0.00,20.28,4112.52
1761826509305,21005,606.016,0.00,20.28,4112.52
1761826509909,6687,605.582,0.56,21.41,4112.52
1761826509909,65271,603.900,0.00,21.41,4112.52
1761826509910,68454,605.847,0.00,21.41,4112.52
1761826509910,24515,605.048,0.00,21.41,4112.52
1761826509910,19870,604.236,100.00,21.41,4112.52
1761826509911,42178,604.911,0.00,21.50,4112.52
1761826509911,33300,603.554,0.00,21.50,4112.52
1761826509911,41622,604.158,0.00,21.50,4112.52
1761826510517,38846,606.939,0.55,21.98,4112.52
1761826510518,4109,606.575,0.00,21.98,4112.52
1761826510518,69578,605.571,0.00,21.98,4112.52
1761826510518,32524,606.965,0.00,21.98,4112.52
1761826510519,51814,607.141,0.00,21.98,4112.52
1761826510519,19027,605.975,0.00,21.98,4112.52
1761826510519,34245,605.830,100.00,21.98,4112.52
1761826510520,20924,606.489,0.00,21.98,4112.52
1761826511125,42518,605.897,0.56,23.74,4112.52
1761826511125,45197,606.447,0.00,23.74,4112.52
1761826511126,21067,605.380,0.00,23.80,4112.52
1761826511126,3214,606.862,0.00,23.80,4112.52
1761826511126,438,606.013,0.00,23.80,4112.52
1761826511127,2468,604.476,0.00,23.80,4112.52
1761826511127,34292,605.221,0.00,23.80,4112.52
1761826511127,39783,605.248,0.00,23.80,4112.52
1761826511732,33811,605.001,0.55,25.10,4112.52
1761826511733,23936,604.677,0.00,25.10,4112.52
1761826511733,47235,605.384,0.00,25.10,4112.52
1761826511734,68078,605.442,0.00,25.10,4112.52
1761826511734,14157,605.902,0.00,25.10,4112.52
1761826511734,44843,604.205,0.00,25.10,4112.52
1761826511734,56217,606.151,0.00,25.10,4112.52
1761826511735,5391,604.674,0.00,25.10,4112.52
1761826512342,16979,607.148,0.69,25.77,4112.52
1761826512342,67148,607.530,0.00,25.77,4112.52
1761826512343,52436,606.326,0.00,25.77,4112.52
1761826512343,27680,606.386,0.00,25.77,4112.52
1761826512343,50128,608.265,0.00,25.86,4112.52
1761826512344,52902,606.727,0.00,25.77,4112.52
1761826512344,68191,605.521,0.00,25.77,4112.52
1761826512345,875,606.230,0.00,25.86,4112.52
1761826512946,7169,603.753,0.42,26.29,4112.52
1761826512947,8184,603.364,0.00,26.29,4112.52
1761826512947,23214,602.680,0.00,26.29,4112.52
1761826512947,246,603.014,0.00,26.29,4112.52
1761826512947,29825,603.257,0.00,26.29,4112.52
1761826512947,30206,602.624,50.00,26.45,4112.52
1761826512947,23138,602.429,0.00,26.45,4112.52
1761826512948,59153,603.233,0.00,26.45,4112.52
1761826513553,36262,605.352,0.56,27.30,4112.52
1761826513554,57984,606.106,0.00,27.31,4112.52
1761826513554,31911,606.740,0.00,27.64,4112.52
1761826513555,59383,606.136,0.00,27.31,4112.52
1761826513555,45933,605.714,0.00,27.64,4112.52
1761826513555,32214,606.827,0.00,27.72,4112.52
1761826513556,12704,606.677,0.00,27.64,4112.52
1761826513556,34341,605.935,0.00,27.64,4112.52
1761826514163,62796,606.075,1.11,28.82,4112.52
1761826514164,12306,607.854,0.00,28.82,4112.52
1761826514164,32897,609.215,0.00,28.82,4112.52
1761826514164,29936,607.637,0.00,29.14,4112.52
1761826514164,29744,607.540,0.00,29.14,4112.52
1761826514165,50003,607.483,0.00,28.82,4112.52
1761826514165,111,606.996,0.00,29.46,4112.52
1761826514165,19058,608.565,0.00,29.46,4112.52
1761826514772,60566,605.737,1.11,30.17,4112.52
1761826514772,69580,605.516,0.00,30.17,4112.52
1761826514772,15469,606.545,0.00,30.17,4112.52
1761826514773,12414,607.101,0.00,30.17,4112.52
1761826514773,5962,606.988,0.00,30.17,4112.52
1761826514773,1761,607.622,0.00,30.17,4112.52
1761826514774,4415,607.294,0.00,30.17,4112.52
1761826514774,20544,606.976,0.00,30.17,4112.52
1761826515379,32736,606.484,0.69,31.44,4112.52
1761826515380,15566,606.370,0.00,31.44,4112.52
1761826515380,49273,606.441,0.00,31.44,4112.52
1761826515380,43410,605.746,0.00,31.77,4112.52
1761826515380,47350,605.436,0.00,31.77,4112.52
1761826515381,817,605.862,0.00,31.77,4112.52
1761826515381,62956,605.859,0.00,31.77,4112.52
1761826515381,1658,605.369,0.00,31.77,4112.52
1761826515988,31533,607.368,0.83,32.31,4112.52
1761826515988,50013,606.615,0.00,32.31,4112.52
1761826515988,4677,607.285,0.00,32.31,4112.52
1761826515989,55289,605.723,0.00,32.31,4112.52
1761826515989,50196,606.648,0.00,32.31,4112.52
1761826515989,46226,607.036,0.00,32.31,4112.52
1761826515989,2102,606.285,0.00,32.31,4112.52
1761826515990,20327,606.596,0.00,32.31,4112.52
1761826516595,64205,606.107,0.56,33.25,4112.52
1761826516595,68015,604.561,0.00,33.25,4112.52
1761826516596,24022,604.787,0.00,33.25,4112.52
1761826516596,49131,604.873,0.00,33.25,4112.52
1761826516596,62597,606.023,0.00,33.26,4112.52
1761826516596,62502,605.145,0.00,33.68,4112.52
1761826516597,10884,605.668,0.00,33.68,4112.52
1761826516597,17762,605.695,100.00,33.58,4112.52
1761826517203,57218,606.458,0.56,34.55,4112.52
1761826517203,25482,605.057,0.00,34.87,4112.52
1761826517204,32913,605.934,0.00,34.87,4112.52
1761826517204,53629,605.751,0.00,34.87,4112.52
1761826517204,31884,606.250,0.00,34.87,4112.52
1761826517204,38667,606.671,0.00,34.87,4112.52
1761826517205,19164,606.231,0.00,34.87,4112.52
1761826517205,29938,606.803,0.00,34.95,4112.52
1761826517810,38745,605.830,0.56,35.57,4112.52
1761826517811,14984,606.299,0.00,35.57,4112.52
1761826517811,52032,604.543,0.00,35.57,4112.52
1761826517811,60369,605.048,0.00,35.57,4112.52
1761826517812,44304,605.627,0.00,35.57,4112.52
1761826517812,15219,604.514,0.00,35.57,4112.52
1761826517812,16509,606.439,0.00,35.66,4112.52
1761826517813,60867,605.527,0.00,35.57,4112.52
1761826518419,17638,606.433,0.83,36.91,4112.52
1761826518419,39903,605.956,0.00,36.91,4112.52
1761826518420,3283,607.936,0.00,36.91,4112.52
1761826518420,44759,606.317,0.00,36.91,4112.52
1761826518420,56184,606.927,0.00,36.91,4112.52
1761826518421,43521,607.125,0.00,36.91,4112.52
1761826518421,43912,607.858,0.00,36.91,4112.52
1761826518421,53498,608.406,0.00,36.91,4112.52
1761826519025,27240,604.705,0.56,37.27,4112.52
1761826519026,43675,604.887,0.00,37.27,4112.52
1761826519026,34786,604.529,0.00,37.27,4112.52
1761826519026,36073,603.895,0.00,37.27,4112.52
1761826519026,3865,604.351,100.00,37.27,4112.52
1761826519027,7085,603.743,0.00,37.27,4112.52
1761826519027,32168,603.665,0.00,37.27,4112.52
1761826519027,36764,604.426,0.00,37.27,4112.52
1761826519634,26086,606.551,0.56,38.48,4112.52
1761826519634,39345,607.128,100.00,38.48,4112.52
1761826519634,34470,605.602,0.00,38.48,4112.52
1761826519635,10785,607.142,0.00,38.48,4112.52
1761826519635,59437,606.392,0.00,38.48,4112.52
1761826519635,53468,606.143,0.00,38.48,4112.52
1761826519635,39582,607.032,0.00,38.48,4112.52
1761826520251,31068,605.687,1.23,40.04,4112.52
1761826520251,41235,606.014,0.00,40.04,4112.52
1761826520251,13680,606.424,0.00,40.04,4112.52
1761826520252,28228,606.305,0.00,40.04,4112.52
1761826520252,14084,606.336,0.00,40.04,4112.52
1761826520252,65636,606.411,0.00,40.04,4112.52
1761826520252,4056,606.269,0.00,40.13,4112.52
1761826520253,15384,606.504,0.00,40.13,4112.52
1761826520857,66495,603.725,0.28,41.36,4112.52
1761826520857,1069,604.370,0.00,41.36,4112.52
1761826520857,10697,604.857,0.00,41.36,4112.52
1761826520858,15798,604.224,0.00,41.36,4112.52
1761826520858,57633,605.434,0.00,41.36,4112.52
1761826520858,5251,604.653,0.00,41.45,4112.52
1761826520858,44201,605.121,100.00,41.54,4112.52
1761826520858,33212,603.867,0.00,41.54,4112.52
1761826521465,60455,606.223,0.70,42.37,4112.52
1761826521465,9284,605.945,0.00,42.37,4112.52
1761826521465,1197,605.578,0.00,42.37,4112.52
1761826521466,64622,606.413,0.00,42.37,4112.52
1761826521466,23623,606.258,0.00,42.37,4112.52
1761826521466,30104,605.979,0.00,42.37,4112.52
1761826521466,1010,605.356,0.00,42.45,4112.52
1761826521467,2693,605.990,0.00,42.45,4112.52
1761826522072,61484,605.785,0.70,43.10,4112.52
1761826522072,24421,606.551,0.00,43.12,4112.52
1761826522073,7764,604.716,0.00,43.12,4112.52
1761826522073,66933,605.307,0.00,43.12,4112.52
1761826522073,48733,605.526,0.00,43.44,4112.52
1761826522074,67959,605.926,0.00,43.44,4112.52
1761826522074,29751,605.264,0.00,43.54,4112.52
1761826522074,24812,606.616,0.00,43.54,4112.52
1761826522680,18912,605.984,0.42,44.25,4112.52
1761826522680,51621,606.383,0.00,44.27,4112.52
1761826522681,23805,606.164,0.00,44.59,4112.52
1761826522681,20794,606.868,100.00,44.59,4112.52
1761826522681,63775,605.550,0.00,44.59,4112.52
1761826522681,6199,606.584,0.00,44.59,4112.52
1761826522682,19314,605.519,0.00,44.59,4112.52
1761826522682,41052,605.286,0.00,44.59,4112.52
1761826523288,1671,606.623,0.56,45.17,4112.52
1761826523288,69827,606.388,0.00,45.17,4112.52
1761826523288,62218,605.149,0.00,45.51,4112.52
1761826523289,43409,605.433,0.00,45.51,4112.52
1761826523289,9783,606.212,0.00,45.51,4112.52
1761826523289,36870,606.782,0.00,45.51,4112.52
1761826523289,1485,606.121,0.00,45.52,4112.52
1761826523289,36779,604.961,0.00,45.51,4112.52
1761826523895,3585,605.996,0.83,46.52,4112.52
1761826523896,14222,605.718,0.00,46.52,4112.52
1761826523896,64535,606.792,0.00,46.52,4112.52
1761826523896,59164,606.622,0.00,46.52,4112.52
1761826523896,65569,606.022,0.00,46.52,4112.52
1761826523897,36253,605.553,0.00,46.60,4112.52
1761826523897,37909,605.260,0.00,46.60,4112.52
1761826523897,30543,605.663,0.00,46.62,4112.52
1761826524503,63453,606.685,0.56,47.61,4112.52
1761826524504,34589,605.636,0.00,47.61,4112.52
1761826524504,41498,606.532,0.00,47.95,4112.52
1761826524504,34809,607.032,0.00,47.95,4112.52
1761826524505,69328,606.411,0.00,47.95,4112.52
1761826524505,11183,606.778,0.00,47.95,4112.52
1761826524505,18351,605.999,0.00,47.95,4112.52
1761826524505,20033,605.761,0.00,47.95,4112.52
1761826525110,41699,605.957,0.42,48.42,4112.52
1761826525111,34008,604.503,0.00,48.74,4112.52
1761826525111,37299,605.573,0.00,48.74,4112.52
1761826525111,55896,605.070,0.00,48.74,4112.52
1761826525111,22155,605.328,0.00,48.74,4112.52
1761826525112,15374,604.551,0.00,48.74,4112.52
1761826525112,46218,604.955,0.00,48.74,4112.52
1761826525112,2031,605.904,0.00,48.97,4112.52
1761826525719,37292,606.530,0.98,49.86,4112.52
1761826525719,40485,607.063,0.00,49.86,4112.52
1761826525719,68485,607.217,0.00,49.86,4112.52
1761826525720,39487,606.976,0.00,49.86,4112.52
1761826525720,62381,607.545,0.00,49.86,4112.52
1761826525720,47002,606.210,0.00,49.86,4112.52
1761826525721,13532,606.508,0.00,49.86,4112.52
1761826525721,38939,606.472,0.00,49.86,4112.52
1761826526328,10386,607.567,1.11,50.93,4112.52
1761826526328,69802,606.598,0.00,50.93,4112.52
1761826526328,67005,606.641,0.00,50.93,4112.52
1761826526329,46135,607.226,0.00,50.93,4112.52
1761826526329,55640,606.255,0.00,50.93,4112.52
1761826526329,31318,606.564,0.00,50.93,4112.52
1761826526329,53702,607.326,0.00,50.93,4112.52
1761826526330,12036,605.511,100.00,50.93,4112.52
1761826526934,13211,604.574,3.47,51.77,4112.52
1761826526934,53078,604.113,0.00,51.77,4112.52
1761826526935,19626,603.996,0.00,51.77,4112.52
1761826526935,15068,603.734,0.00,51.77,4112.52
1761826526935,46678,603.354,0.00,51.77,4112.52
1761826526935,57072,605.496,0.00,51.78,4112.52
1761826526936,55957,605.087,0.00,51.78,4112.52
1761826526936,35167,604.669,0.00,52.11,4112.52
1761826527541,21328,605.685,1.39,52.86,4112.52
1761826527542,63420,605.014,0.00,52.86,4112.52
1761826527542,15546,606.166,0.00,52.86,4112.52
1761826527542,58629,604.831,0.00,52.86,4112.52
1761826527542,46558,604.522,0.00,52.86,4112.52
1761826527543,28316,606.181,0.00,52.86,4112.52
1761826527543,14707,605.207,0.00,52.86,4112.52
1761826527543,44807,605.752,0.00,52.94,4112.52
1761826528149,2391,605.156,0.70,53.52,4112.52
1761826528150,1868,606.019,0.00,53.52,4112.52
1761826528150,3157,605.956,0.00,53.52,4112.52
1761826528150,50215,606.432,0.00,53.52,4112.52
1761826528150,8193,605.775,0.00,53.52,4112.52
1761826528151,54072,605.251,0.00,53.70,4112.52
1761826528151,36014,605.645,0.00,53.70,4112.52
1761826528151,36667,606.685,0.00,53.52,4112.52
1761826528755,52834,605.145,1.94,54.90,4112.52
1761826528755,65719,604.335,0.00,54.90,4112.52
1761826528756,49101,603.917,0.00,54.90,4112.52
1761826528756,18688,603.675,0.00,54.90,4112.52
1761826528756,52438,603.419,0.00,54.90,4112.52
1761826528756,35616,604.763,0.00,54.90,4112.52
1761826528756,30039,604.486,0.00,54.90,4112.52
1761826528757,23740,603.358,0.00,55.34,4112.52
1761826529362,36792,604.935,0.56,56.44,4112.52
1761826529362,13329,605.657,0.00,56.44,4112.52
1761826529362,45162,604.924,0.00,56.44,4112.52
1761826529363,47252,606.053,0.00,56.44,4112.52
1761826529363,16241,605.208,100.00,56.46,4112.52
1761826529363,61,605.709,0.00,56.55,4112.52
1761826529364,6756,605.510,0.00,56.87,4112.52
1761826529364,37781,604.872,0.00,56.87,4112.52
1761826529969,30601,605.224,0.42,57.23,4112.52
1761826529969,10090,604.593,0.00,57.23,4112.52
1761826529969,25693,604.510,0.00,57.23,4112.52
1761826529969,36747,605.529,0.00,57.23,4112.52
1761826529970,66429,604.923,0.00,57.23,4112.52
1761826529970,16287,604.430,0.00,57.23,4112.52
1761826529970,9457,604.195,50.00,57.35,4112.52
1761826529970,42909,603.963,0.00,57.77,4112.52
1761826530574,49047,604.381,0.28,57.93,4112.52
1761826530574,38189,603.597,0.00,57.93,4112.52
1761826530574,66579,603.960,0.00,57.93,4112.52
1761826530574,2211,603.878,0.00,57.93,4112.52
1761826530574,5478,604.170,0.00,57.93,4112.52
1761826530575,45499,603.338,0.00,57.93,4112.52
1761826530575,480,603.233,0.00,57.93,4112.52
1761826531185,10600,605.480,0.83,59.09,4112.52
1761826531185,55168,605.767,0.00,59.09,4112.52
1761826531185,61669,605.362,0.00,59.09,4112.52
1761826531186,32049,605.446,0.00,59.09,4112.52
1761826531186,39331,605.570,0.00,59.09,4112.52
1761826531186,41905,605.359,0.00,59.09,4112.52
1761826531186,32009,605.763,0.00,59.09,4112.52
1761826531187,40878,605.462,0.00,59.20,4112.52
1761826531791,26985,603.837,0.42,59.75,4112.52
1761826531792,53782,605.627,0.00,59.77,4112.52
1761826531792,16961,605.488,0.00,59.78,4112.52
1761826531792,55665,605.413,0.00,60.10,4112.52
1761826531793,15655,604.394,0.00,60.10,4112.52
1761826531793,34372,605.096,0.00,60.10,4112.52
1761826531793,38753,604.502,0.00,60.18,4112.52
1761826531793,53332,604.744,0.00,60.27,4112.52
1761826532398,51592,604.770,0.42,61.02,4112.52
1761826532398,2453,604.650,0.00,61.49,4112.52
1761826532398,60574,603.993,0.00,61.49,4112.52
1761826532399,13518,604.984,0.00,61.49,4112.52
1761826532399,40120,604.368,0.00,61.55,4112.52
1761826532399,9717,606.024,0.00,61.75,4112.52
1761826532400,10739,604.263,0.00,61.84,4112.52
1761826532400,60182,605.322,0.00,61.91,4112.52
1761826533005,58914,604.886,0.42,62.90,4112.52
1761826533005,39584,604.436,0.00,62.90,4112.52
1761826533006,4352,605.756,0.00,62.90,4112.52
1761826533006,29284,604.354,0.00,63.24,4112.52
1761826533006,47191,605.989,0.00,63.24,4112.52
1761826533006,14110,605.700,0.00,63.24,4112.52
1761826533006,39606,604.180,0.00,63.24,4112.52
1761826533007,66801,605.471,0.00,63.24,4112.52
1761826533610,65825,603.369,0.28,63.91,4112.52
1761826533610,1782,604.171,0.00,63.91,4112.52
1761826533610,46777,603.083,0.00,63.91,4112.52
1761826533610,18964,602.949,0.00,63.91,4112.52
1761826533610,60669,603.235,0.00,63.91,4112.52
1761826533610,38618,603.843,0.00,63.91,4112.52
1761826533610,47017,604.012,0.00,63.91,4112.52
1761826533611,47131,603.689,0.00,63.92,4112.52
1761826534215,34566,604.257,0.28,65.09,4112.52
1761826534215,48971,603.403,0.00,65.09,4112.52
1761826534215,30450,604.625,100.00,65.09,4112.52
1761826534216,29160,605.027,0.00,65.09,4112.52
1761826534216,49811,604.197,0.00,65.09,4112.52
1761826534216,50323,604.234,0.00,65.09,4112.52
1761826534216,49156,604.909,0.00,65.09,4112.52
1761826534217,50750,605.412,0.00,65.17,4112.52
1761826534821,62169,603.408,0.28,65.58,4112.52
1761826534821,2394,604.098,100.00,65.58,4112.52
1761826534821,63001,604.771,0.00,65.58,4112.52
1761826534822,3451,604.298,0.00,65.58,4112.52
1761826534822,12723,603.878,0.00,65.71,4112.52
1761826534822,64057,605.492,0.00,65.83,4112.52
1761826534822,48998,605.165,0.00,65.83,4112.52
1761826534823,68553,604.077,0.00,66.16,4112.52
1761826535428,46559,605.768,0.42,67.00,4112.52
1761826535429,13743,605.361,0.00,67.00,4112.52
1761826535429,34722,605.419,0.00,67.00,4112.52
1761826535429,1599,606.079,100.00,67.00,4112.52
1761826535430,33371,604.951,0.00,67.00,4112.52
1761826535430,5197,604.769,0.00,67.00,4112.52
1761826535430,498,606.320,0.00,67.00,4112.52
1761826535430,56945,604.642,0.00,67.32,4112.52
1761826536035,30939,605.293,0.42,68.01,4112.52
1761826536036,42030,605.282,0.00,68.33,4112.52
